seed,checkpoint_epoch,checkpoint_fraction,method,sigma,component,component_label,layer_index,avg_sample_cosine,mean_estimate_cosine,sample_variance,batch_variance
2,25,0.5,np_fixed,0.19,layer_2,Layer 2,1,0.01751221370609586,0.05487905426011623,3.732808838084684e-05,3.805967744157846e-06
2,25,0.5,np_fixed,0.19,layer_3,Layer 3,2,0.11018630101822902,0.22114963365441528,3.609641719746607e-05,8.446015985579702e-06
2,25,0.5,wp,0.0125,all,All layers,-1,0.0003044412262358966,0.0009688466892272081,0.05945578963517228,0.005945681466880586
2,25,0.5,wp,0.0125,layer_1,Layer 1,0,0.0002750466563284449,0.0008738500785900314,0.05945600496838465,0.005945691311269846
2,25,0.5,wp,0.0125,layer_2,Layer 2,1,0.00044591477004778606,0.0014276284612133913,0.05945308466472894,0.00594593622052418
2,25,0.5,wp,0.0125,layer_3,Layer 3,2,0.002315690360294243,0.0074181581296327535,0.05946092647702798,0.0059265040249451804
2,50,1.0,np,0.0175,all,All layers,-1,0.014699223929665906,0.0464059212530875,3.111202163370046e-05,3.147387844918463e-06
2,50,1.0,np,0.0175,layer_1,Layer 1,0,0.01612396255437672,0.05108291969415458,2.2207756786246347e-05,2.234291526680963e-06
2,50,1.0,np,0.0175,layer_2,Layer 2,1,0.010695953495149247,0.03351445951397219,0.00013311767040768548,1.3536732752926236e-05
2,50,1.0,np,0.0175,layer_3,Layer 3,2,0.026410210670317263,0.07639379797319053,0.0002698502502218961,3.125315017356148e-05
2,50,1.0,np_fan_in,0.0055,all,All layers,-1,0.013366288581055315,0.042028312676745797,3.242777021507413e-05,3.3082801309019557e-06
2,50,1.0,np_fan_in,0.0055,layer_1,Layer 1,0,0.015371490302235743,0.048552164599946115,2.0995781331694068e-05,2.1202177928789566e-06
2,50,1.0,np_fan_in,0.0055,layer_2,Layer 2,1,0.00907015762841259,0.028441631047905463,0.00016740209199255928,1.717816599069864e-05
2,50,1.0,np_fan_in,0.0055,layer_3,Layer 3,2,0.03347860035082378,0.08035640484061511,0.00013394823743794422,2.1893577382225742e-05
2,50,1.0,np_fixed,0.19,all,All layers,-1,0.011665036211623838,0.036978806513111535,6.09818292214372e-05,6.134159195328341e-06
2,50,1.0,np_fixed,0.19,layer_1,Layer 1,0,0.010796181724331711,0.03428869864512908,6.153922716868432e-05,6.171436342976072e-06
2,50,1.0,np_fixed,0.19,layer_2,Layer 2,1,0.017800422597646796,0.055662692702018665,5.4648042429977544e-05,5.6256999891317425e-06
2,50,1.0,np_fixed,0.19,layer_3,Layer 3,2,0.08097874819890227,0.1734522158853755,4.3395714106513404e-05,9.295083933219666e-06
2,50,1.0,wp,0.0125,all,All layers,-1,0.00034244004261690995,0.0010891545468213661,0.07999671802229588,0.007999994240634505
2,50,1.0,wp,0.0125,layer_1,Layer 1,0,0.000325706631972871,0.0010363159122473166,0.07999655853032761,0.007999889256046784
2,50,1.0,wp,0.0125,layer_2,Layer 2,1,0.00045336002435278084,0.0014410035784197918,0.07999878504392131,0.00800123671903406
2,50,1.0,wp,0.0125,layer_3,Layer 3,2,0.0014821061058773687,0.004670160778091148,0.07998694581410769,0.008000621877019972
3,1,0.02,np,0.0175,all,All layers,-1,0.015377159909210214,0.048704037889409475,3.411556737583197e-06,3.4242937349087564e-07
3,1,0.02,np,0.0175,layer_1,Layer 1,0,0.011528717038137046,0.03665107639510628,2.4351235325107118e-06,2.4382949509304345e-07
3,1,0.02,np,0.0175,layer_2,Layer 2,1,0.012600609314815575,0.039842039371742105,1.4588070917873682e-05,1.4643385064425817e-06
3,1,0.02,np,0.0175,layer_3,Layer 3,2,0.09433120942827429,0.27352027296085063,3.0068038382602896e-05,3.3761193776336137e-06
3,1,0.02,np_fan_in,0.0055,all,All layers,-1,0.013166467210468392,0.04160780318595832,4.727132830146478e-06,4.753713964212128e-07
3,1,0.02,np_fan_in,0.0055,layer_1,Layer 1,0,0.009000085136942063,0.028647045666814003,3.424334963106083e-06,3.4247215506909883e-07
