seed,checkpoint_epoch,checkpoint_fraction,method,sigma,component,component_label,layer_index,avg_sample_cosine,mean_estimate_cosine,sample_variance,batch_variance
3,50,1.0,np_fan_in,0.0525,layer_2,Layer 2,1,0.04142433925600758,0.23593589471509824,0.004077112583371882,5.776411075762903e-05
3,50,1.0,np_fan_in,0.0525,layer_3,Layer 3,2,0.20265723848196032,0.15263557525781485,0.01633333803082888,0.004090952131753931
3,50,1.0,np_fixed,0.45,all,All layers,-1,0.0390965226997796,0.2771279379689636,0.018939967976453212,0.0002095155927795881
3,50,1.0,np_fixed,0.45,layer_1,Layer 1,0,0.011896020493300966,0.12030438909736964,0.10146979801356792,0.0010488673384175995
3,50,1.0,np_fixed,0.45,layer_2,Layer 2,1,0.02893568269552312,0.23251479368191214,0.007476522605149792,8.225247029958364e-05
3,50,1.0,np_fixed,0.45,layer_3,Layer 3,2,0.2235548516156582,0.28552040457725525,0.012291428296325298,0.0014979950512777297
3,50,1.0,wp,0.1,all,All layers,-1,0.005523027968024088,0.05433091637857545,0.520927894115448,0.005238028791231605
3,50,1.0,wp,0.1,layer_1,Layer 1,0,0.0018370517236738894,0.019054929269567276,0.52060363476093,0.005199773498595907
3,50,1.0,wp,0.1,layer_2,Layer 2,1,0.003720439541246483,0.03710989033122762,0.5209051911647503,0.005211676950924672
3,50,1.0,wp,0.1,layer_3,Layer 3,2,0.04934307199532431,0.22672421645659666,0.5295575843407557,0.009263113957758133
4,1,0.02,np,0.1,all,All layers,-1,0.02851018144518366,0.2668664042193156,0.025562190722960693,0.00025928340373166764
4,1,0.02,np,0.1,layer_1,Layer 1,0,0.00265820651910298,0.026598727609514473,0.13905335527199966,0.001395226509955067
4,1,0.02,np,0.1,layer_2,Layer 2,1,0.013754902997503171,0.1336884658676214,0.009725975682242559,0.00010062156439884207
4,1,0.02,np,0.1,layer_3,Layer 3,2,0.26871704561852555,0.9564588679717138,0.02559249484195159,0.0002793714984503682
4,1,0.02,np_fan_in,0.0525,all,All layers,-1,0.017287275424375716,0.16764555418720611,0.1002002182488258,0.001006578277492036
4,1,0.02,np_fan_in,0.0525,layer_1,Layer 1,0,0.0007683018055462213,0.006706434829930703,0.7552407067555648,0.007614774421717112
4,1,0.02,np_fan_in,0.0525,layer_2,Layer 2,1,0.0159588394247348,0.16134499416041834,0.009378887584003119,9.053376628659093e-05
4,1,0.02,np_fan_in,0.0525,layer_3,Layer 3,2,0.27072727274343983,0.9562747519749861,0.02657287003329167,0.00024075505117742487
4,1,0.02,np_fixed,0.45,all,All layers,-1,0.02896916070464123,0.2745101919039511,0.02784850805138166,0.0002695081683878715
4,1,0.02,np_fixed,0.45,layer_1,Layer 1,0,0.0025597105294727952,0.025646576242378125,0.1018908034150417,0.0009896032964416708
4,1,0.02,np_fixed,0.45,layer_2,Layer 2,1,0.010234625303487904,0.10499974494696988,0.017545507461405718,0.00016939872696709174
4,1,0.02,np_fixed,0.45,layer_3,Layer 3,2,0.26769151992348134,0.9188269812327164,0.024230873212218285,0.0002226459784511602
4,1,0.02,wp,0.1,all,All layers,-1,0.0041810957812823775,0.042607169130888696,1.256396837417896,0.012542446588094417
4,1,0.02,wp,0.1,layer_1,Layer 1,0,0.0006096581100673576,0.0064626779013241716,1.2562472911981435,0.012557682724526295
