seed,condition,condition_label,input_scale,checkpoint_epoch,batch_index,method,method_label,sigma,mean_estimate_cosine,avg_sample_cosine,sample_variance,batch_variance
3,scaled,"[-5, 5]",5.0,1,2,wp,WP,0.225,0.6167086958885193,0.049575630799760496,0.07056500017642975,0.00028782556182704866
3,scaled,"[-5, 5]",5.0,1,3,np,IS-NP,0.15,0.5075591206550598,0.03323639099629266,0.013907951302826405,5.662291732733138e-05
3,scaled,"[-5, 5]",5.0,1,3,np_fan_in,Fan-in NP,0.1,0.20431043207645416,0.009970850970391135,0.1321951448917389,0.0005295290611684322
3,scaled,"[-5, 5]",5.0,1,3,np_fixed,Vanilla NP,0.3,0.27867385745048523,0.01602294131104524,0.1304081529378891,0.0005833565373905003
3,scaled,"[-5, 5]",5.0,1,3,wp,WP,0.225,0.32838135957717896,0.02093174869005452,0.09178289026021957,0.000433140667155385
3,scaled,"[-5, 5]",5.0,1,4,np,IS-NP,0.15,0.9188287854194641,0.17266416035345172,0.011032438836991787,7.020907651167363e-05
3,scaled,"[-5, 5]",5.0,1,4,np_fan_in,Fan-in NP,0.1,0.6619645953178406,0.0632872599286202,0.10605458170175552,0.0005539131234399974
3,scaled,"[-5, 5]",5.0,1,4,np_fixed,Vanilla NP,0.3,0.6029271483421326,0.046754330065353615,0.10399537533521652,0.00037816844996996224
3,scaled,"[-5, 5]",5.0,1,4,wp,WP,0.225,0.7032558917999268,0.07141191283250616,0.07607363909482956,0.00042031705379486084
3,scaled,"[-5, 5]",5.0,1,5,np,IS-NP,0.15,0.8464234471321106,0.06990028953199119,0.010684882290661335,3.886465128744021e-05
3,scaled,"[-5, 5]",5.0,1,5,np_fan_in,Fan-in NP,0.1,0.5180215835571289,0.029913181675753246,0.10744155943393707,0.00033579941373318434
3,scaled,"[-5, 5]",5.0,1,5,np_fixed,Vanilla NP,0.3,0.34365975856781006,0.021647504490950573,0.10813254117965698,0.0004858734901063144
3,scaled,"[-5, 5]",5.0,1,5,wp,WP,0.225,0.6124894618988037,0.047628377633615555,0.08189152181148529,0.0003709346929099411
3,scaled,"[-5, 5]",5.0,1,6,np,IS-NP,0.15,0.9457759857177734,0.1721604422275656,0.008590071462094784,3.176964310114272e-05
3,scaled,"[-5, 5]",5.0,1,6,np_fan_in,Fan-in NP,0.1,0.7230284214019775,0.06359988451392079,0.09042114019393921,0.0003273830807302147
3,scaled,"[-5, 5]",5.0,1,6,np_fixed,Vanilla NP,0.3,0.7267315983772278,0.06571804924751631,0.080132395029068,0.0003087382938247174
3,scaled,"[-5, 5]",5.0,1,6,wp,WP,0.225,0.6525224447250366,0.058838465366958796,0.06734999269247055,0.00031461636535823345
3,scaled,"[-5, 5]",5.0,1,7,np,IS-NP,0.15,0.9179762005805969,0.14905790074068742,0.007724277675151825,3.92609836126212e-05
3,scaled,"[-5, 5]",5.0,1,7,np_fan_in,Fan-in NP,0.1,0.6574426293373108,0.0554939054059408,0.07156218588352203,0.0002871875185519457
3,scaled,"[-5, 5]",5.0,1,7,np_fixed,Vanilla NP,0.3,0.6528788805007935,0.0543057846508115,0.07343579083681107,0.0003187977708876133
3,scaled,"[-5, 5]",5.0,1,7,wp,WP,0.225,0.6809042692184448,0.06156165434416228,0.05528885871171951,0.0002682180202100426
3,scaled,"[-5, 5]",5.0,120,0,np,IS-NP,0.15,0.7146704792976379,0.07193477215478197,0.0056456103920936584,3.891159940394573e-05
3,scaled,"[-5, 5]",5.0,120,0,np_fan_in,Fan-in NP,0.1,0.4511130452156067,0.027972091804614744,0.061715394258499146,0.00024474080419167876
3,scaled,"[-5, 5]",5.0,120,0,np_fixed,Vanilla NP,0.3,0.5286579728126526,0.028508478526903976,0.05818236246705055,0.00015468779020011425
3,scaled,"[-5, 5]",5.0,120,0,wp,WP,0.225,0.2118247151374817,0.010554395967483287,0.048205699771642685,0.0002703910577110946
3,scaled,"[-5, 5]",5.0,120,1,np,IS-NP,0.15,0.9722673892974854,0.34324353429256005,0.0044057779014110565,4.225365773891099e-05
3,scaled,"[-5, 5]",5.0,120,1,np_fan_in,Fan-in NP,0.1,0.8511168360710144,0.12053319505115118,0.04293612018227577,0.0002499378751963377
3,scaled,"[-5, 5]",5.0,120,1,np_fixed,Vanilla NP,0.3,0.8742709159851074,0.12398189976762902,0.0427573025226593,0.0002097195974783972
3,scaled,"[-5, 5]",5.0,120,1,wp,WP,0.225,0.8509634733200073,0.10554296389529251,0.042303960770368576,0.00021574393031187356
3,scaled,"[-5, 5]",5.0,120,2,np,IS-NP,0.15,0.922963559627533,0.1471236704121111,0.004221332259476185,1.8450242350809276e-05
3,scaled,"[-5, 5]",5.0,120,2,np_fan_in,Fan-in NP,0.1,0.3926496207714081,0.03233069391820512,0.03909895569086075,0.0002174580586142838
3,scaled,"[-5, 5]",5.0,120,2,np_fixed,Vanilla NP,0.3,0.6067773699760437,0.046513711653968434,0.03962615877389908,0.00013985461555421352
3,scaled,"[-5, 5]",5.0,120,2,wp,WP,0.225,0.3799287974834442,0.027639338628614497,0.043369557708501816,0.0002324566012248397
3,scaled,"[-5, 5]",5.0,120,3,np,IS-NP,0.15,0.8934860825538635,0.10097841224439132,0.005249733105301857,2.6149131372221746e-05
3,scaled,"[-5, 5]",5.0,120,3,np_fan_in,Fan-in NP,0.1,0.5203269124031067,0.03912791431163593,0.0440312996506691,0.0002074103831546381
3,scaled,"[-5, 5]",5.0,120,3,np_fixed,Vanilla NP,0.3,0.5557358264923096,0.0387968752712671,0.041919637471437454,0.0001733617827994749
3,scaled,"[-5, 5]",5.0,120,3,wp,WP,0.225,0.546059787273407,0.03509776645896636,0.05041170492768288,0.00020859838696196675
3,scaled,"[-5, 5]",5.0,120,4,np,IS-NP,0.15,0.7239601612091064,0.07205904959603988,0.004498311318457127,2.707304884097539e-05
3,scaled,"[-5, 5]",5.0,120,4,np_fan_in,Fan-in NP,0.1,0.5221072435379028,0.035745317945838906,0.04383696988224983,0.00016742723528295755
3,scaled,"[-5, 5]",5.0,120,4,np_fixed,Vanilla NP,0.3,0.4233168065547943,0.03027029975564801,0.048486098647117615,0.00020299562311265618
3,scaled,"[-5, 5]",5.0,120,4,wp,WP,0.225,0.5590892434120178,0.04250135873735417,0.04634542390704155,0.00021066317276563495
3,scaled,"[-5, 5]",5.0,120,5,np,IS-NP,0.15,0.9691469669342041,0.24686949354363605,0.0053756143897771835,5.4927324526943266e-05
3,scaled,"[-5, 5]",5.0,120,5,np_fan_in,Fan-in NP,0.1,0.8233075141906738,0.09946115474034135,0.05573002249002457,0.0002688154054339975
3,scaled,"[-5, 5]",5.0,120,5,np_fixed,Vanilla NP,0.3,0.8606989979743958,0.09582568926492362,0.05252501368522644,0.00018751704192254692
3,scaled,"[-5, 5]",5.0,120,5,wp,WP,0.225,0.7265268564224243,0.0700716533290688,0.05156376212835312,0.000319233862683177
3,scaled,"[-5, 5]",5.0,120,6,np,IS-NP,0.15,0.9342651963233948,0.16266515921258057,0.0034602542873471975,2.029145798587706e-05
3,scaled,"[-5, 5]",5.0,120,6,np_fan_in,Fan-in NP,0.1,0.6745650172233582,0.04654709095702856,0.035160768777132034,0.00011582150182221085
3,scaled,"[-5, 5]",5.0,120,6,np_fixed,Vanilla NP,0.3,0.6153132319450378,0.05813110084394187,0.03690004721283913,0.00022432729019783437
3,scaled,"[-5, 5]",5.0,120,6,wp,WP,0.225,0.2908223569393158,0.019519471481423047,0.03613331541419029,0.00024537136778235435
3,scaled,"[-5, 5]",5.0,120,7,np,IS-NP,0.15,0.9565157890319824,0.23509398269525264,0.0034890982788056135,3.651029328466393e-05
3,scaled,"[-5, 5]",5.0,120,7,np_fan_in,Fan-in NP,0.1,0.7828431129455566,0.086709787381551,0.04410256817936897,0.00023707626678515226
3,scaled,"[-5, 5]",5.0,120,7,np_fixed,Vanilla NP,0.3,0.8052715063095093,0.07941972907440989,0.0432208888232708,0.0001643321884330362
3,scaled,"[-5, 5]",5.0,120,7,wp,WP,0.225,0.5784768462181091,0.04987447598487051,0.03818492963910103,0.00029012333834543824
3,scaled,"[-5, 5]",5.0,240,0,np,IS-NP,0.15,0.8034294247627258,0.12971769447710055,0.005025514401495457,5.05252210132312e-05
3,scaled,"[-5, 5]",5.0,240,0,np_fan_in,Fan-in NP,0.1,0.46444210410118103,0.04078315984716028,0.0494014210999012,0.0002971641661133617
3,scaled,"[-5, 5]",5.0,240,0,np_fixed,Vanilla NP,0.3,0.3798373341560364,0.031037525764520523,0.052699871361255646,0.0002186030033044517
3,scaled,"[-5, 5]",5.0,240,0,wp,WP,0.225,0.5418058037757874,0.0495968848154007,0.05233651399612427,0.0003137286112178117
3,scaled,"[-5, 5]",5.0,240,1,np,IS-NP,0.15,0.9554963707923889,0.2187172739514305,0.004380842205137014,2.1636131350533105e-05
3,scaled,"[-5, 5]",5.0,240,1,np_fan_in,Fan-in NP,0.1,0.7567846775054932,0.06409980097960215,0.039820749312639236,0.0001350032543996349
3,scaled,"[-5, 5]",5.0,240,1,np_fixed,Vanilla NP,0.3,0.603554368019104,0.057343083754434095,0.04113060608506203,0.000233921455219388
3,scaled,"[-5, 5]",5.0,240,1,wp,WP,0.225,0.6340810060501099,0.0552725224539851,0.04567388817667961,0.00021721457596868277
3,scaled,"[-5, 5]",5.0,240,2,np,IS-NP,0.15,0.6209766268730164,0.05685241115897952,0.0045720371417701244,3.1034967832965776e-05
3,scaled,"[-5, 5]",5.0,240,2,np_fan_in,Fan-in NP,0.1,0.3432261347770691,0.022240167617019323,0.035666078329086304,0.00015035604883451015
3,scaled,"[-5, 5]",5.0,240,2,np_fixed,Vanilla NP,0.3,0.39197590947151184,0.023132370181944376,0.035555820912122726,0.0001011634522001259
3,scaled,"[-5, 5]",5.0,240,2,wp,WP,0.225,0.34320569038391113,0.022842757285676876,0.04967242479324341,0.0002208051591878757
3,scaled,"[-5, 5]",5.0,240,3,np,IS-NP,0.15,0.7912614345550537,0.08454206129196488,0.004473149310797453,2.061575469269883e-05
3,scaled,"[-5, 5]",5.0,240,3,np_fan_in,Fan-in NP,0.1,0.5420147776603699,0.04058657972636866,0.037298548966646194,0.0001507482083979994
3,scaled,"[-5, 5]",5.0,240,3,np_fixed,Vanilla NP,0.3,0.5133852362632751,0.037119963773284324,0.03658275678753853,0.00013581474195234478
3,scaled,"[-5, 5]",5.0,240,3,wp,WP,0.225,0.3638089895248413,0.028998969531282153,0.04993250593543053,0.0002823529066517949
3,scaled,"[-5, 5]",5.0,240,4,np,IS-NP,0.15,0.9677771925926208,0.2701096150301358,0.004534377716481686,3.0065537430346012e-05
3,scaled,"[-5, 5]",5.0,240,4,np_fan_in,Fan-in NP,0.1,0.8121188282966614,0.08690525178293076,0.045012276619672775,0.0001717638660920784
3,scaled,"[-5, 5]",5.0,240,4,np_fixed,Vanilla NP,0.3,0.8494431972503662,0.1050822214364113,0.04470427334308624,0.00018605764489620924
3,scaled,"[-5, 5]",5.0,240,4,wp,WP,0.225,0.8483440279960632,0.10037958395068927,0.04985029995441437,0.00024800607934594154
3,scaled,"[-5, 5]",5.0,240,5,np,IS-NP,0.15,0.9254775643348694,0.15756870338397372,0.004837362095713615,3.165601447108202e-05
3,scaled,"[-5, 5]",5.0,240,5,np_fan_in,Fan-in NP,0.1,0.6287441849708557,0.05285046519590348,0.045580748468637466,0.00023321456683333963
3,scaled,"[-5, 5]",5.0,240,5,np_fixed,Vanilla NP,0.3,0.6777757406234741,0.05109380885599724,0.04368690028786659,0.00016957071784418076
3,scaled,"[-5, 5]",5.0,240,5,wp,WP,0.225,0.41529029607772827,0.033933389846727856,0.05278371274471283,0.00029464042745530605
3,scaled,"[-5, 5]",5.0,240,6,np,IS-NP,0.15,0.16786961257457733,0.011600726828085802,0.003700134577229619,5.022115510655567e-05
3,scaled,"[-5, 5]",5.0,240,6,np_fan_in,Fan-in NP,0.1,0.26513490080833435,0.01632056915711928,0.037711843848228455,0.00015069841174408793
3,scaled,"[-5, 5]",5.0,240,6,np_fixed,Vanilla NP,0.3,0.3099198341369629,0.01741173157837087,0.035647835582494736,0.00011734179861377925
3,scaled,"[-5, 5]",5.0,240,6,wp,WP,0.225,-0.07184598594903946,-0.006385608570053591,0.038364227861166,0.0002841222449205816
3,scaled,"[-5, 5]",5.0,240,7,np,IS-NP,0.15,0.7729717493057251,0.07465172743153138,0.0036165493074804544,2.6671435989555903e-05
3,scaled,"[-5, 5]",5.0,240,7,np_fan_in,Fan-in NP,0.1,0.46614548563957214,0.026650834306686497,0.03696348890662193,0.00011795615864684805
3,scaled,"[-5, 5]",5.0,240,7,np_fixed,Vanilla NP,0.3,0.4342550039291382,0.024854518952876485,0.03534645587205887,0.00016215357754845172
3,scaled,"[-5, 5]",5.0,240,7,wp,WP,0.225,0.05926913395524025,0.0043895129793781965,0.03874973580241203,0.0002580238215159625
4,base,"[-1, 1]",1.0,1,0,np,IS-NP,0.15,0.8735991716384888,0.11698431473050733,0.009099791757762432,6.05226268817205e-05
4,base,"[-1, 1]",1.0,1,0,np_fan_in,Fan-in NP,0.1,0.8731353282928467,0.0772175021304065,0.008659257553517818,2.5541041395626962e-05
4,base,"[-1, 1]",1.0,1,0,np_fixed,Vanilla NP,0.3,0.805978000164032,0.07281224532877482,0.008180908858776093,3.5341134207556024e-05
4,base,"[-1, 1]",1.0,1,0,wp,WP,0.225,0.4362857937812805,0.02943988896343702,0.06645457446575165,0.00029917177744209766
4,base,"[-1, 1]",1.0,1,1,np,IS-NP,0.15,0.951522946357727,0.2583135153089339,0.010414781048893929,8.868129225447774e-05
4,base,"[-1, 1]",1.0,1,1,np_fan_in,Fan-in NP,0.1,0.9880148768424988,0.28701247478990505,0.009359237737953663,2.2229465685086325e-05
4,base,"[-1, 1]",1.0,1,1,np_fixed,Vanilla NP,0.3,0.9771289825439453,0.28044101319634746,0.010790458880364895,4.772576721734367e-05
4,base,"[-1, 1]",1.0,1,1,wp,WP,0.225,0.8232935070991516,0.09307501885147455,0.0758347362279892,0.00033821590477600694
4,base,"[-1, 1]",1.0,1,2,np,IS-NP,0.15,0.9520159959793091,0.1728721274987644,0.010137591511011124,4.302143133827485e-05
4,base,"[-1, 1]",1.0,1,2,np_fan_in,Fan-in NP,0.1,0.9506762027740479,0.16639648561395007,0.009281393140554428,3.497801662888378e-05
4,base,"[-1, 1]",1.0,1,2,np_fixed,Vanilla NP,0.3,0.9402388334274292,0.1756459733878728,0.009368816390633583,4.2899275285890326e-05
4,base,"[-1, 1]",1.0,1,2,wp,WP,0.225,0.6969011425971985,0.06178068141471916,0.07566652446985245,0.0003366923483554274
4,base,"[-1, 1]",1.0,1,3,np,IS-NP,0.15,0.500114381313324,0.035804606624074725,0.01003230269998312,3.850798020721413e-05
4,base,"[-1, 1]",1.0,1,3,np_fan_in,Fan-in NP,0.1,0.34378480911254883,0.013200770903010077,0.010316613130271435,3.160474807373248e-05
4,base,"[-1, 1]",1.0,1,3,np_fixed,Vanilla NP,0.3,0.28445616364479065,0.018903966564418322,0.00976861547678709,3.494001066428609e-05
4,base,"[-1, 1]",1.0,1,3,wp,WP,0.225,0.17378833889961243,0.011221255324683928,0.07769034802913666,0.00030593082192353904
4,base,"[-1, 1]",1.0,1,4,np,IS-NP,0.15,0.9313267469406128,0.16573669512454217,0.010644865222275257,5.290519766276702e-05
4,base,"[-1, 1]",1.0,1,4,np_fan_in,Fan-in NP,0.1,0.9424912333488464,0.15883298859601686,0.01019537728279829,4.2836181819438934e-05
4,base,"[-1, 1]",1.0,1,4,np_fixed,Vanilla NP,0.3,0.9694195985794067,0.20258195197844392,0.010583225637674332,4.239619738655165e-05
4,base,"[-1, 1]",1.0,1,4,wp,WP,0.225,0.7426919341087341,0.07595190909723896,0.08189468830823898,0.00042632344411686063
4,base,"[-1, 1]",1.0,1,5,np,IS-NP,0.15,0.9700791835784912,0.21607050159364008,0.007741331122815609,3.1004059565020725e-05
4,base,"[-1, 1]",1.0,1,5,np_fan_in,Fan-in NP,0.1,0.9481669068336487,0.19374571563676,0.008051404729485512,6.7472668888513e-05
4,base,"[-1, 1]",1.0,1,5,np_fixed,Vanilla NP,0.3,0.9742441773414612,0.25688847169512885,0.007800439838320017,3.443186142249033e-05
4,base,"[-1, 1]",1.0,1,5,wp,WP,0.225,0.8229019641876221,0.09836644728651057,0.06802242994308472,0.0003066291392315179
4,base,"[-1, 1]",1.0,1,6,np,IS-NP,0.15,0.8844040632247925,0.09013682141473206,0.01144373882561922,4.662062565330416e-05
4,base,"[-1, 1]",1.0,1,6,np_fan_in,Fan-in NP,0.1,0.9149473309516907,0.09320350587962214,0.010146751999855042,3.0130247978377156e-05
4,base,"[-1, 1]",1.0,1,6,np_fixed,Vanilla NP,0.3,0.8269010186195374,0.07221388370138206,0.009159398265182972,4.08496089221444e-05
4,base,"[-1, 1]",1.0,1,6,wp,WP,0.225,0.3297989070415497,0.020581074539465286,0.07793918251991272,0.00042590568773448467
4,base,"[-1, 1]",1.0,1,7,np,IS-NP,0.15,0.394457072019577,0.016982687060029398,0.007943997159600258,3.4885604691226035e-05
4,base,"[-1, 1]",1.0,1,7,np_fan_in,Fan-in NP,0.1,0.3003203868865967,0.010352348548864635,0.00786617398262024,3.7750029150629416e-05
4,base,"[-1, 1]",1.0,1,7,np_fixed,Vanilla NP,0.3,0.41911572217941284,0.01928854706323667,0.0082767428830266,2.505786505935248e-05
4,base,"[-1, 1]",1.0,1,7,wp,WP,0.225,0.25771814584732056,0.0173529318497458,0.0629299208521843,0.0002782480150926858
4,base,"[-1, 1]",1.0,120,0,np,IS-NP,0.15,0.7875142097473145,0.07715965907361048,0.0048464033752679825,2.3910237359814346e-05
4,base,"[-1, 1]",1.0,120,0,np_fan_in,Fan-in NP,0.1,0.7514533400535583,0.059933310073878,0.004998974036425352,2.488601421646308e-05
4,base,"[-1, 1]",1.0,120,0,np_fixed,Vanilla NP,0.3,0.9139497876167297,0.12317758047720417,0.005197066813707352,2.3820894057280384e-05
4,base,"[-1, 1]",1.0,120,0,wp,WP,0.225,0.4799552857875824,0.03597685599185449,0.05115266889333725,0.0002555326500441879
4,base,"[-1, 1]",1.0,120,1,np,IS-NP,0.15,0.9618706703186035,0.24939761201227764,0.005842591170221567,3.7209505535429344e-05
4,base,"[-1, 1]",1.0,120,1,np_fan_in,Fan-in NP,0.1,0.9444220066070557,0.21705884866860287,0.00564318522810936,3.9935330278240144e-05
4,base,"[-1, 1]",1.0,120,1,np_fixed,Vanilla NP,0.3,0.9746266603469849,0.2793479340771834,0.0056301443837583065,3.678829671116546e-05
4,base,"[-1, 1]",1.0,120,1,wp,WP,0.225,0.8193519115447998,0.09550669306554482,0.056750908493995667,0.00026488269213587046
4,base,"[-1, 1]",1.0,120,2,np,IS-NP,0.15,0.8879098296165466,0.1302462287624318,0.005192613694816828,2.3822265575290658e-05
4,base,"[-1, 1]",1.0,120,2,np_fan_in,Fan-in NP,0.1,0.9203697443008423,0.12701783526378374,0.005165201611816883,1.6022409909055568e-05
4,base,"[-1, 1]",1.0,120,2,np_fixed,Vanilla NP,0.3,0.9071164131164551,0.14942339429301985,0.005227076355367899,2.80015156022273e-05
4,base,"[-1, 1]",1.0,120,2,wp,WP,0.225,0.6213352680206299,0.05345114293225682,0.05191962048411369,0.00024491289514116943
4,base,"[-1, 1]",1.0,120,3,np,IS-NP,0.15,0.5596003532409668,0.039603036189388756,0.006769908592104912,2.2681118934997357e-05
4,base,"[-1, 1]",1.0,120,3,np_fan_in,Fan-in NP,0.1,0.5498222708702087,0.04423741290035347,0.006532304920256138,2.4729159122216515e-05
4,base,"[-1, 1]",1.0,120,3,np_fixed,Vanilla NP,0.3,0.47035080194473267,0.047798578587389784,0.006638017483055592,4.139372686040588e-05
4,base,"[-1, 1]",1.0,120,3,wp,WP,0.225,0.011712025851011276,0.001322378616411394,0.0614033006131649,0.00028146052500233054
4,base,"[-1, 1]",1.0,120,4,np,IS-NP,0.15,0.9142225980758667,0.14049679800518788,0.005939272232353687,2.933932228188496e-05
4,base,"[-1, 1]",1.0,120,4,np_fan_in,Fan-in NP,0.1,0.9339746832847595,0.16511184017945196,0.005674293264746666,2.4032897272263654e-05
4,base,"[-1, 1]",1.0,120,4,np_fixed,Vanilla NP,0.3,0.9591909050941467,0.1698556148109977,0.006032352801412344,1.7420361473341472e-05
4,base,"[-1, 1]",1.0,120,4,wp,WP,0.225,0.5461413264274597,0.046681250596399576,0.05848773568868637,0.0003021532902494073
4,base,"[-1, 1]",1.0,120,5,np,IS-NP,0.15,0.939878523349762,0.20298029128898634,0.005151612684130669,4.479007839108817e-05
4,base,"[-1, 1]",1.0,120,5,np_fan_in,Fan-in NP,0.1,0.952450156211853,0.1872511893938281,0.005443548317998648,4.025722955702804e-05
4,base,"[-1, 1]",1.0,120,5,np_fixed,Vanilla NP,0.3,0.9713380336761475,0.20745726746099535,0.005538573022931814,2.21038735617185e-05
4,base,"[-1, 1]",1.0,120,5,wp,WP,0.225,0.7402942776679993,0.07579699253449992,0.05186281353235245,0.00024238011974375695
4,base,"[-1, 1]",1.0,120,6,np,IS-NP,0.15,0.43304410576820374,0.02531130693569139,0.006583621259778738,2.0255483832443133e-05
4,base,"[-1, 1]",1.0,120,6,np_fan_in,Fan-in NP,0.1,0.33421558141708374,0.021306067561363308,0.006999128498136997,2.546838004491292e-05
4,base,"[-1, 1]",1.0,120,6,np_fixed,Vanilla NP,0.3,0.34732192754745483,0.02688254491064678,0.005751991644501686,3.1545361707685515e-05
4,base,"[-1, 1]",1.0,120,6,wp,WP,0.225,0.12715470790863037,0.007326652958242145,0.06360127776861191,0.00025453398120589554
4,base,"[-1, 1]",1.0,120,7,np,IS-NP,0.15,0.7748154401779175,0.07283337966461355,0.0044320919550955296,1.7895454220706597e-05
4,base,"[-1, 1]",1.0,120,7,np_fan_in,Fan-in NP,0.1,0.7576509118080139,0.08933388041332364,0.004841594025492668,2.7181922632735223e-05
4,base,"[-1, 1]",1.0,120,7,np_fixed,Vanilla NP,0.3,-0.149068683385849,0.0037535033688376037,0.004929802846163511,4.646668821806088e-05
4,base,"[-1, 1]",1.0,120,7,wp,WP,0.225,0.0597580224275589,0.0013813414319884033,0.047276563942432404,0.0002411942696198821
4,base,"[-1, 1]",1.0,240,0,np,IS-NP,0.15,0.926870584487915,0.1817268560116645,0.004518213216215372,4.0577328036306426e-05
4,base,"[-1, 1]",1.0,240,0,np_fan_in,Fan-in NP,0.1,0.977538526058197,0.21491747972419642,0.005111238453537226,1.4200953046383802e-05
4,base,"[-1, 1]",1.0,240,0,np_fixed,Vanilla NP,0.3,0.9612175226211548,0.21910232547816122,0.005231357179582119,2.7729947760235518e-05
4,base,"[-1, 1]",1.0,240,0,wp,WP,0.225,0.7373755574226379,0.07557623796935029,0.05129538103938103,0.00024045383906923234
4,base,"[-1, 1]",1.0,240,1,np,IS-NP,0.15,0.9806782603263855,0.3470377865150416,0.0047113122418522835,3.1696396035840735e-05
4,base,"[-1, 1]",1.0,240,1,np_fan_in,Fan-in NP,0.1,0.9923381805419922,0.3630250765321155,0.005441868677735329,1.6494939700351097e-05
4,base,"[-1, 1]",1.0,240,1,np_fixed,Vanilla NP,0.3,0.9829027652740479,0.3218628278807349,0.0054024700075387955,2.8242473490536213e-05
4,base,"[-1, 1]",1.0,240,1,wp,WP,0.225,0.8657460808753967,0.12649538755019119,0.051334526389837265,0.00027632314595393836
4,base,"[-1, 1]",1.0,240,2,np,IS-NP,0.15,0.8281455636024475,0.09026958655401056,0.0053405617363750935,2.8590538931894116e-05
4,base,"[-1, 1]",1.0,240,2,np_fan_in,Fan-in NP,0.1,0.844995379447937,0.08759701260617779,0.005974073428660631,2.552753358031623e-05
4,base,"[-1, 1]",1.0,240,2,np_fixed,Vanilla NP,0.3,0.7613518834114075,0.05150161945202854,0.005437718238681555,3.218813435523771e-05
4,base,"[-1, 1]",1.0,240,2,wp,WP,0.225,0.46666479110717773,0.03535953988515151,0.05283886939287186,0.00028703955467790365
4,base,"[-1, 1]",1.0,240,3,np,IS-NP,0.15,0.8548123240470886,0.0860635503121254,0.006036573089659214,2.2752783479518257e-05
4,base,"[-1, 1]",1.0,240,3,np_fan_in,Fan-in NP,0.1,0.874213695526123,0.09797394280515921,0.006645158398896456,3.16531331918668e-05
4,base,"[-1, 1]",1.0,240,3,np_fixed,Vanilla NP,0.3,0.8618709444999695,0.0890726808582258,0.0071472846902906895,2.8331225621514022e-05
4,base,"[-1, 1]",1.0,240,3,wp,WP,0.225,0.44892606139183044,0.03349318838918407,0.06104902923107147,0.00027681520441547036
